,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,calibrator,dataset,seed,design,classifier
4,0.0994167011416887,0.09291434560962601,0.09105103746247271,0.09141591653416799,0.09194074026127813,0.09146642387999433,0.09319305660919903,0.09253487596481262,0.09120602895406542,0.09261539109196672,0.09199616822037564,0.09219856515441296,0.09230989584998976,0.0936746642532157,0.09206896142278213,platt_continuous_beat,churn,103,0,rf
5,0.09913468235669323,0.09093634923558791,0.08998838885837535,0.09070209317043225,0.09127556432491436,0.09087001609465482,0.09264715598519971,0.09199587709006589,0.09083739691765437,0.09227127075556248,0.09170099719818665,0.09201604531889805,0.09213612262519742,0.09347864942026851,0.09187453952979044,platt_continuous_calibeat,churn,103,0,rf
6,0.10039501702412955,0.09409405795626648,0.09248579895539495,0.0921372578280961,0.09322700413593521,0.09262345907436653,0.0940529109240808,0.09334984537921327,0.09217972382604317,0.09338131809710677,0.09270368706780938,0.09311312747274185,0.0933451458467787,0.09490404433014489,0.09315553079354993,protected,churn,103,0,rf
7,0.09870741944727728,0.09242430146350969,0.09082735485015883,0.09116092072841005,0.09252004442838924,0.09192770384418336,0.09311295577738633,0.09247307827957148,0.09103666529450734,0.09226329073904832,0.09163620267501313,0.09203206860891462,0.09235415422149766,0.0938121018394097,0.09198636480184767,va_protected,churn,103,0,rf
8,0.09840027015351338,0.09204153324235677,0.09034555663301325,0.09018843829760484,0.09168244379301961,0.09117676592143248,0.09274851961514662,0.09222086268588277,0.09111111527878872,0.0924292238539713,0.0918155335782435,0.09228992896563445,0.09259306092272566,0.09419900299241543,0.09244664286922782,protected_va,churn,103,0,rf
9,0.09969723563080547,0.09270057933572269,0.09098851246360556,0.0913821019799711,0.0919594242535298,0.09144698439037684,0.09322502948226244,0.09256964986132955,0.09123220034847845,0.09263508776191853,0.09201400354942216,0.09223793947190538,0.09234969437568004,0.09371612831587692,0.0921094377259169,protected_beat,churn,103,0,rf
10,0.09939614089247518,0.09268846344851207,0.09104751968939763,0.09146031641254773,0.0920219912419109,0.091454172983322,0.09320810375218894,0.0925123743624472,0.09125514573522157,0.09270658281740964,0.0920682099533247,0.09238368097469746,0.09248083149985407,0.09384873484679143,0.09225133298559351,platt_va,churn,103,0,rf
0,0.08044473065105212,0.08083954458784744,0.08043688426676059,0.08388641779674663,0.08829047950879029,0.08486183398905031,0.08720891088414343,0.08910238553039994,0.0880402963793911,0.08960610031613434,0.08992865377842839,0.08981124199149114,0.08865565360735582,0.08993264521427642,0.08951720957565698,base,churn,104,0,rf
1,0.08008303783514895,0.08066164403956304,0.07998131364130256,0.08364885593119205,0.08784584646409557,0.08444356272224715,0.08682307562666117,0.08888561940384318,0.08785175627161909,0.089437922845085,0.08976050053976671,0.08970613688683893,0.08853708484292662,0.08984918507446772,0.08951329581075604,platt_const,churn,104,0,rf
2,0.08006506924778803,0.08031910780383322,0.07981886453499243,0.08319725388485108,0.08753077788734731,0.08397714013830831,0.08643311149943404,0.08854837287405871,0.08751653581198164,0.08901871114537051,0.08922164789400462,0.08914014598243153,0.08803344064895383,0.08935395393193227,0.089100057734575,platt_windowed,churn,104,0,rf
3,0.07996529999490525,0.07995625623424801,0.078961657746025,0.08274866088822944,0.08770724838137439,0.08422747070810291,0.08653070520425636,0.08874187586535869,0.0876306741350561,0.08911899231064323,0.08942356283511788,0.08939433370342084,0.08824639876691984,0.08960216424910913,0.08935995443092565,platt_continuous,churn,104,0,rf
4,0.08051578357557773,0.08010026315844486,0.07898400723838485,0.08273191695685492,0.08746810658694577,0.08407317648067861,0.08623731455493766,0.08846653638408482,0.08737509450594237,0.08878465049582344,0.08902489582215276,0.08901589785193134,0.08782132457265406,0.08919548018096042,0.0889581138921754,platt_continuous_beat,churn,104,0,rf
5,0.07969307697785959,0.07980023013867722,0.0784069127359296,0.08217790195474829,0.08710348339192539,0.08358009437273839,0.08588866904137549,0.08815600328379275,0.08708659521679268,0.08848430208950003,0.08870158244040473,0.08857625490528587,0.08747161631392461,0.0889055598113815,0.0886816117170716,platt_continuous_calibeat,churn,104,0,rf
6,0.08054528732051891,0.08067555279799137,0.0803729280939362,0.08363416706868791,0.08796186012549619,0.08472580386148468,0.08711794315050543,0.08904521718970528,0.08802067305172108,0.08950129339998886,0.08974478000942425,0.08961906701158018,0.08843361588712566,0.08972318495968348,0.08937378482792795,protected,churn,104,0,rf
7,0.08071079118673238,0.0799337597583212,0.07953528810211913,0.08344343263707706,0.08772936546602966,0.08413544036791198,0.08632758957562944,0.0883351930062221,0.0871454627244205,0.08836412285175227,0.08876521196087185,0.08884615691544662,0.08764419876922153,0.08894424667793221,0.0884170400069732,va_protected,churn,104,0,rf
8,0.08077243790815566,0.08079770694566592,0.07927272851799368,0.08281070463330181,0.08701774165472607,0.08372493557818257,0.08609338321165981,0.08797753331374054,0.08695000130963061,0.08847524853341371,0.08872426434689502,0.08856370950056071,0.0874860606574516,0.08880159651067664,0.08852882953239805,protected_va,churn,104,0,rf
9,0.08000414545524395,0.07982844016662187,0.0788696550772336,0.08268235194242286,0.08756129556084731,0.08413705648173482,0.0863201579793206,0.08854428973302045,0.08743895656390469,0.08884374529607351,0.08907559685231219,0.0890680217338472,0.08787781817639348,0.08924279861016836,0.08900544716267521,protected_beat,churn,104,0,rf
10,0.08046984520022761,0.08006836902941034,0.07877977353516524,0.08247419816828919,0.08726013167526753,0.0838272933847661,0.08606019994844082,0.08834193553595383,0.08724785922433771,0.08869400196597312,0.08893159547900302,0.08891941509857765,0.08773996309740204,0.08914074759556855,0.0889076342316358,platt_va,churn,104,0,rf
0,0.07812341871850949,0.08162545787017092,0.08396937821022678,0.08871469563966906,0.09024954400493565,0.09202970514110853,0.09258422333064285,0.0922896817920177,0.09298366866317838,0.09068447311186935,0.09071211979858697,0.08966755189432926,0.08938028931372936,0.08910242740453413,0.08927851191625627,base,churn,105,0,rf
1,0.07889001765150508,0.08137894495770777,0.0833819752732975,0.08736292465025072,0.08937433940214945,0.09160721450799099,0.09248682367867257,0.09202602325265215,0.09264653130500365,0.0902931306627899,0.09031092825227292,0.08957760524894993,0.08948552429305674,0.08934069069844583,0.08936297437775187,platt_const,churn,105,0,rf
2,0.07856148494176239,0.08127435552523096,0.08370176271854762,0.08792744532949388,0.0898231001367684,0.09204084042499464,0.09288357553799009,0.09243863385704257,0.0931538380284234,0.09073078407897357,0.09065725275376717,0.08984795317458755,0.08952976311557567,0.08938196865174598,0.08940883173516403,platt_windowed,churn,105,0,rf
3,0.07741763381211217,0.08007127742318079,0.08269042271269073,0.08708760209374222,0.08864086990468036,0.09097738378575586,0.09146732435288643,0.09113238716099467,0.09205882426057778,0.08943207607794816,0.08934929431065401,0.08848586820929817,0.08829858554809118,0.08810107664673981,0.08821201228763799,platt_continuous,churn,105,0,rf
4,0.07705104278891044,0.07948919244506901,0.08210344316632956,0.08624132832065334,0.0879051256957831,0.09030222666131867,0.09072168602738089,0.09031747528914172,0.09136356027182976,0.08875612281080524,0.08869965920989134,0.08787373291689986,0.08774239554608156,0.08756811368951828,0.08768576930807924,platt_continuous_beat,churn,105,0,rf
5,0.07437173202614379,0.07763860115798032,0.080368133735835,0.08480321158490592,0.08667664118953798,0.08921410358866386,0.08977123641423172,0.08938840188565506,0.09054366148177034,0.08808667314288825,0.0880264116556644,0.08722871415605982,0.0871745225267002,0.08702224484694791,0.08714119089228614,platt_continuous_calibeat,churn,105,0,rf
6,0.07764413151852483,0.08067959479045513,0.08324246550158504,0.08786004730469195,0.08986950415462815,0.09179928133476639,0.09259877837593686,0.09231817536178062,0.09293180073960866,0.09052029722646861,0.0905373801405769,0.08958906811458545,0.0893564886930072,0.08909252132860301,0.08922703747695819,protected,churn,105,0,rf
7,0.07730481423769467,0.08000759488061607,0.08278184455401738,0.0868483803168469,0.08887353951961804,0.09058173873036757,0.09127591545460484,0.09093633528901622,0.09173419916633356,0.08933842704129043,0.08948065581435333,0.08848985473028527,0.08819589650936067,0.08798616485957848,0.08810981618637755,va_protected,churn,105,0,rf
8,0.07585848858384275,0.0793869555052429,0.08221739421825515,0.08685613745858671,0.08906781810247753,0.09110197733797869,0.09204028786530145,0.09179836207232793,0.09247809278128999,0.09008951224872042,0.09013138976112944,0.08920775885283524,0.08895410297265247,0.08873619694233634,0.08887211561419685,protected_va,churn,105,0,rf
9,0.07716422960209726,0.07955730924932128,0.08217622147307929,0.08635488404870001,0.08795603959803334,0.0903512864091466,0.09074380802439537,0.09035663035464801,0.09139348745790644,0.08877605661611543,0.08872450073095998,0.08789866206626838,0.08776475962443145,0.08758871760593546,0.08771201708709805,protected_beat,churn,105,0,rf
10,0.07722031289403654,0.07966826165025793,0.08222031031031324,0.08624230107300486,0.0878802417164651,0.09026303732651002,0.09066378963925603,0.09029815235636572,0.09133230650098581,0.08876542836026204,0.08871479935192389,0.0878667173732132,0.08774048391358727,0.087568123229251,0.08767802322699193,platt_va,churn,105,0,rf
0,0.07797984916773726,0.08514811772834534,0.08483796392662077,0.08439531846840768,0.08400448155790961,0.08760079472893095,0.08715951481760578,0.08918593269742381,0.08827254490552071,0.08847832769266784,0.09011519903830885,0.08917581050012224,0.08970972882268627,0.08946942000167236,0.08916288126913031,base,churn,106,0,rf
1,0.07766873744548057,0.08498050911165185,0.08505961383950796,0.08425170476089416,0.08377424009470963,0.08752492578662269,0.08709362426870364,0.08885457391778835,0.08794320440934257,0.08825706078592145,0.08979181341518289,0.08895622598873097,0.08945798428326852,0.0891599085196773,0.08899586889342646,platt_const,churn,106,0,rf
2,0.0776255870496962,0.08529335228059638,0.08531380369356711,0.08435009450349762,0.08376803695126156,0.08739624779552171,0.08692406444448492,0.08886592775247593,0.08808352976674434,0.08831534524639845,0.08986449118618979,0.08894135712950793,0.08949422301817264,0.08929344779698219,0.08903650794991962,platt_windowed,churn,106,0,rf
3,0.07855247819197947,0.08622069734780534,0.08566737496655003,0.08434696507111794,0.08361190390616142,0.0875634537633815,0.08715239970642553,0.08902184608783793,0.087975408675066,0.08814634832988642,0.08969114298195939,0.08883981129045711,0.08945602339234265,0.08923335182497454,0.08890423432223707,platt_continuous,churn,106,0,rf
4,0.07587860702422847,0.08406080368049877,0.0837522969823545,0.08273540640696982,0.08225723295178727,0.08622887466471067,0.08577088259547659,0.08784109960599559,0.08680008865167498,0.0869291291684928,0.08850608819191462,0.08770492555386328,0.08840975020766555,0.0882015317655958,0.08786660714228663,platt_continuous_beat,churn,106,0,rf
5,0.07672294200879062,0.08411476629028036,0.08412660185338265,0.08313582408835742,0.08270594791913884,0.0868055683349195,0.08626783589899373,0.08813001037110962,0.087104512027429,0.0875011265305062,0.08902465737654632,0.08808013548527853,0.08891608872836229,0.08845074429994526,0.08799205012716234,platt_continuous_calibeat,churn,106,0,rf
6,0.07875368619985054,0.08579049663920137,0.08535884294464803,0.08473780381798367,0.08422307710845198,0.08779274365408096,0.08716330046517291,0.08913590516260453,0.08825289722916,0.08851448390667485,0.090188100137685,0.08932610415997579,0.08991348094440725,0.08959186010758605,0.08924064145562342,protected,churn,106,0,rf
7,0.07688972436328202,0.0852261167371355,0.08436112211313343,0.08365346325663184,0.08338945631875189,0.08647343268783653,0.08598417644228218,0.08751108815128547,0.08624493900724521,0.08650823756516578,0.08803899917525784,0.08733324534092884,0.08795612445007243,0.087619286324239,0.08747105695972016,va_protected,churn,106,0,rf
8,0.07793246884964627,0.08350441101768223,0.0833358886231636,0.08307754700590883,0.08283816895242788,0.086559984056565,0.08564809462295495,0.0879040363483383,0.08692280039824495,0.08720679263251471,0.08889591919123495,0.08802962884943183,0.08867724380075742,0.08833917045123459,0.08795315280606607,protected_va,churn,106,0,rf
9,0.07587860702422847,0.08394180175502414,0.08367115444934953,0.08266968558977483,0.0822204450785536,0.08619489714582788,0.0857639591957383,0.08783232947974787,0.08680123145831797,0.0869299195925401,0.0885157047509649,0.08771495245232255,0.08842453082476563,0.08820770941515982,0.08786991234610912,protected_beat,churn,106,0,rf
10,0.07592710830105567,0.08388293330002713,0.08343045859180268,0.08252378733749392,0.08212767383813069,0.08606519914643827,0.08555788522529557,0.0877041979261972,0.08665227841645813,0.08685463266051316,0.08842606262453795,0.08755571516442044,0.08828636787934575,0.08805958617839621,0.08770105109211848,platt_va,churn,106,0,rf
0,0.08623516135741786,0.07889077885544572,0.08174137581348796,0.08533133734071596,0.08568486330922932,0.0850903582444669,0.08359726348317026,0.08412045497848479,0.08521196876313178,0.087020706994964,0.08746574513467306,0.08778593681711765,0.08721883189473884,0.08701153778443022,0.0866981108240789,base,churn,107,0,rf
1,0.08614659514576935,0.07911817531180813,0.08217514394642317,0.08541093052543326,0.08565323480282765,0.08484279405869707,0.08331532455566747,0.08382925037102718,0.08490155562660631,0.08681679323813424,0.08725060898068682,0.0875524137997446,0.08677427106615786,0.08665906697037526,0.08629936043264928,platt_const,churn,107,0,rf
2,0.08613060721213435,0.07934092736518222,0.08223139963183243,0.08563909435864518,0.08598016030611898,0.08526131213429569,0.08373130122018524,0.08442020720888373,0.08543052783021243,0.08732993883143342,0.08764730333142506,0.0878723011186812,0.08726043366543507,0.08716869329595904,0.08682762451214743,platt_windowed,churn,107,0,rf
3,0.08646827670227265,0.07943150101137107,0.08219647163666995,0.08486510886846667,0.08568745093834658,0.08502037284643785,0.08356786880946716,0.08428495017263067,0.0851073300322749,0.08696220133138809,0.08723638972525877,0.08751982254678888,0.08677079375218344,0.08659964481232094,0.08618769087516988,platt_continuous,churn,107,0,rf
4,0.08537901890522741,0.0784319369588146,0.08130832984592871,0.08436103024690199,0.08528686323930525,0.08485060714990289,0.08338315648409156,0.0840660653606037,0.08489158033702474,0.0866586423929435,0.08691175468482948,0.0871238782607184,0.08637705329831223,0.0860965526339926,0.08561444592613147,platt_continuous_beat,churn,107,0,rf
5,0.08537474183234607,0.07809484540080773,0.0809772059908919,0.08416977290904393,0.08514945733649255,0.08456134493083234,0.08337441248650623,0.08421450602859656,0.08501843688398869,0.08664279243609818,0.0869079791292514,0.0871507964317808,0.08630125613879094,0.08600659987077983,0.08546587155838457,platt_continuous_calibeat,churn,107,0,rf
6,0.08616935887169766,0.07913231046391352,0.08187605021544353,0.08561550040592718,0.0858349948466794,0.08507623271166788,0.0835676227210583,0.08403737939528814,0.08514343355873427,0.0870501754877203,0.08753816601920517,0.08782176943275731,0.0871901844860229,0.08703165490392893,0.08668480031920527,protected,churn,107,0,rf
7,0.0850975136090654,0.07783964065783844,0.08114340104021978,0.08403519631732818,0.08484553078746596,0.08442910772187406,0.0829676023833898,0.08322142947900164,0.08396176708713489,0.08569601804700712,0.08625033969441076,0.08635047065566877,0.08570585929280741,0.08555409064658805,0.08508794726210349,va_protected,churn,107,0,rf
8,0.08542140355656605,0.0792918749335931,0.0821259373760991,0.0861889508322975,0.08635630699788317,0.08504273989439412,0.08366043047206566,0.08404482210055571,0.08514800201445547,0.0867879855807095,0.087237276574976,0.08749611459883778,0.08682134883165171,0.08659274166964158,0.08621101965922542,protected_va,churn,107,0,rf
9,0.08537901890522741,0.0784319369588146,0.08130832984592871,0.08436103024690199,0.08528686323930525,0.08480435996579413,0.08339564417254985,0.08407204619253165,0.08488895666551982,0.08665569656754658,0.08690578952202543,0.08712237777663277,0.0863752331002219,0.0861807779494986,0.08568575318484299,protected_beat,churn,107,0,rf
10,0.08531974796792288,0.0783793695469415,0.08111257953142839,0.0841767576807527,0.08508654207100762,0.08473940498836337,0.08317022763514752,0.08388184538881713,0.08475125371460611,0.08652181696058378,0.08678980138519407,0.0870078723127622,0.0862800190540451,0.08603187607295268,0.08554147644938677,platt_va,churn,107,0,rf
0,0.10545597144984996,0.10230083632711592,0.09731118066780257,0.09257289668086331,0.09408005550394007,0.0961449088546902,0.09505845153638029,0.09533459836695023,0.09639918803715374,0.09577235931438405,0.09517137296169544,0.09635218874853203,0.0948980237830527,0.09409871349481413,0.09307824450783046,base,churn,108,0,rf
1,0.10585383607888191,0.10201321401581825,0.09678869247392885,0.09238178126981506,0.09357231559639391,0.09568930145663883,0.09475787422930043,0.09521805457458979,0.09637854655289566,0.09580575587175905,0.09517162631890938,0.09622229317334628,0.09470379306790083,0.09385037757574473,0.09285760562668645,platt_const,churn,108,0,rf
