,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,calibrator,dataset,seed,design,classifier
5,0.026199999999999998,0.03146666666666665,0.02739999999999999,0.023400000000000004,0.022666666666666658,0.01902857142857143,0.017624999999999984,0.021111111111111094,0.02145999999999998,0.022399999999999996,0.02270000000000002,0.023184615384615387,0.02155714285714288,0.02156,0.022700000000000005,0.021894117647058845,0.02080000000000002,0.019126315789473727,0.018590000000000027,platt_continuous_calibeat,bank,101,0,rf
6,0.05291769870969038,0.051919174959422436,0.04601892589009093,0.049107976434920375,0.04395585738152359,0.04308723020975437,0.04204175298853299,0.0392405972551688,0.03799924340467991,0.03611677341705647,0.034886208674014256,0.03424742705804803,0.034143666520964504,0.0312609887422216,0.03153650421598805,0.033624719559833385,0.034836201345592635,0.03358488487226596,0.03325473011549929,protected,bank,101,0,rf
7,0.018058550948087046,0.012622305794236606,0.01651134787198568,0.016349653925897982,0.008119868359392528,0.008165388388879872,0.008793783865347049,0.011315118835838604,0.008703533469566167,0.010319048916487711,0.010508182064176256,0.008666175893065193,0.009625047131583145,0.006195617537993597,0.007487392817182288,0.008380502061223077,0.009311707926574056,0.010058108519658132,0.008181410154894875,va_protected,bank,101,0,rf
8,0.021398151318771607,0.023930115047071637,0.015812155432697764,0.015621426246241242,0.011910223068100918,0.00965784641688515,0.009203899855738221,0.008480687814034313,0.007519257065699745,0.008532085257757397,0.008575517467720608,0.009697846518975239,0.007694462885681018,0.009355004402789201,0.007290179367313306,0.006217206554369835,0.005155211701890606,0.004945902281263034,0.0050133574052830315,protected_va,bank,101,0,rf
9,0.0167724769154538,0.024001250518884406,0.01645643850034065,0.013733195145412623,0.012249311214030376,0.009610994946529587,0.00721263235204897,0.009209850994461038,0.010596063404090668,0.01441694994039312,0.013739146767549807,0.01345808987298454,0.011791699257808838,0.008846144565402366,0.009090761839658108,0.008466002032259449,0.006285525112634125,0.005318397290764267,0.0049860453974971295,protected_beat,bank,101,0,rf
10,0.022436170373750067,0.02836050642297508,0.020088197159934283,0.017119037325034333,0.015096603636552982,0.012240403422888697,0.009816360954415458,0.012245432822976042,0.013180949614889755,0.016815352885392768,0.01617929837343701,0.016001322505597174,0.014241635452982015,0.011397598766173246,0.010573414703927796,0.009791228397753473,0.007631650553086763,0.0059463743067638235,0.005030170627723283,platt_va,bank,101,0,rf
0,0.04733,0.04368666666666666,0.03374499999999999,0.032844000000000005,0.03690333333333332,0.037554285714285714,0.03702750000000001,0.03851333333333334,0.038834000000000014,0.03857636363636365,0.036144999999999976,0.03409384615384616,0.0339342857142857,0.03497733333333333,0.03445500000000002,0.03367882352941176,0.033725555555555564,0.03578736842105263,0.035003999999999987,base,bank,102,0,rf
1,0.054632679710045894,0.06271486082410267,0.055624445617085856,0.051310094789856694,0.05120922333938815,0.0526189034771009,0.05144914201213565,0.05095241167317577,0.04983819497448403,0.047367991461048774,0.046165057609510785,0.04596442160892864,0.04520487404939203,0.04533458802513965,0.0447608381644048,0.044213152920671746,0.04396883419463237,0.045037377606364594,0.04486169988167704,platt_const,bank,102,0,rf
2,0.05530303597231046,0.05782492068315698,0.047373637578778174,0.041755326165969414,0.042199367110297,0.042455056059727304,0.041948922249989876,0.04036534833738976,0.038455741037002666,0.036095861032746854,0.03542260964526065,0.0347980064497358,0.033472631788780446,0.03320634819049329,0.032904127340651214,0.03182000723462047,0.03206187359236754,0.034273687795843895,0.03443541047423559,platt_windowed,bank,102,0,rf
3,0.043589845497843685,0.03627928531314591,0.03322926719208604,0.029536827512082427,0.030826760182033286,0.03224600316106309,0.0329845673959461,0.03245569535510462,0.03147972583371602,0.028765674439326188,0.02948071398406475,0.028617810591877315,0.028036839416798718,0.028244151409381083,0.028516694662564738,0.02809523836239474,0.028772376999906424,0.030905284217179217,0.031439221551078755,platt_continuous,bank,102,0,rf
4,0.033300802610512645,0.019059244639967398,0.020648404556658683,0.017912811708765925,0.01509134692204737,0.015456330137508714,0.012835243405978013,0.01057448764304049,0.011715497859748928,0.011504266618681168,0.010963241683635645,0.011048643399494141,0.010221517671440987,0.009888602569453913,0.007002872633221635,0.006867090303136596,0.006490200926870813,0.0084770551328329,0.00796777844086296,platt_continuous_beat,bank,102,0,rf
5,0.03069999999999999,0.02320000000000001,0.02635000000000001,0.01996,0.01736666666666669,0.020685714285714297,0.018324999999999994,0.01999999999999998,0.020659999999999994,0.018399999999999993,0.01875000000000001,0.017784615384615392,0.019100000000000016,0.01792,0.01894999999999999,0.017835294117647085,0.017988888888888936,0.019652631578947387,0.020290000000000016,platt_continuous_calibeat,bank,102,0,rf
6,0.05014905213962861,0.04184211136496781,0.03273685069390234,0.030867416324290492,0.035573398010565055,0.03456477249694063,0.03404798298616738,0.035962883219705706,0.03745721360304765,0.03670540114070675,0.03479755463733493,0.03331644856078678,0.033013595046994484,0.03405519970795652,0.03329613629985784,0.03256330605154757,0.032694308584450306,0.03552690643713024,0.03511582154295028,protected,bank,102,0,rf
7,0.04212959138010025,0.031411752222845826,0.023077840944564446,0.020328552888252655,0.02063603576436449,0.021748802825190327,0.017619914263921017,0.01956774774654498,0.019672717627059164,0.017976761401803598,0.01662361271640757,0.018191054654865403,0.01643441324275499,0.01466436335262298,0.014735617724907656,0.012519002752440984,0.01042464053791069,0.009060387783335152,0.00830015039861303,va_protected,bank,102,0,rf
8,0.03162831039910974,0.031395888140614794,0.024236514203663427,0.02131409119960378,0.019155992417417663,0.017217397890887158,0.016889179712472346,0.016536543120447146,0.01673918373909173,0.012242532184602205,0.009786740205601947,0.007524458967579658,0.007710318237151115,0.006450274343294978,0.0072279669776971625,0.008020908735203424,0.008166061283026197,0.005498748075905462,0.0043258051596471074,protected_va,bank,102,0,rf
9,0.03247248770198752,0.018499120517853896,0.020224263157256138,0.017897518650540435,0.01481099255494734,0.015436264981343517,0.012834757098649223,0.010557051779011747,0.011545045272671561,0.011360080120480206,0.010830953505836002,0.010927530636193812,0.010113724550192339,0.009783085196494725,0.006904110969894453,0.006724679105881688,0.006446218358730187,0.008565792375704925,0.008051865583452451,protected_beat,bank,102,0,rf
10,0.03288608395006587,0.018804716920678435,0.02025849658763555,0.016485671052797884,0.015113522079385712,0.01524583930260396,0.012690807792133545,0.010379409831327503,0.011639062403580737,0.01014578588947254,0.010474310492168284,0.010263196686872963,0.010377612771004383,0.009246344320372907,0.006750693607815934,0.0060108441466199935,0.00567286444542924,0.007704904963593064,0.007346526191175826,platt_va,bank,102,0,rf
0,0.04029999999999998,0.03786,0.034595000000000015,0.033824000000000014,0.02795999999999999,0.030928571428571423,0.031017500000000007,0.03251555555555556,0.030074000000000007,0.030032727272727253,0.028671666666666654,0.02925692307692307,0.027387142857142863,0.028480000000000005,0.027194999999999987,0.02719411764705882,0.028880000000000006,0.028647368421052623,0.02759499999999998,base,bank,103,0,rf
1,0.03480623560406032,0.04150894721263822,0.03308425512489477,0.03724410684886311,0.032640440397397955,0.03368027349645085,0.03803580984276463,0.038371144876905634,0.03535279417185393,0.03471201977473753,0.035504840461896225,0.03661690316518024,0.03559117800349302,0.037302824279425474,0.03780250799612027,0.0374343858537526,0.036895975247580405,0.037354018298738405,0.037914904856660804,platt_const,bank,103,0,rf
2,0.03532860376039229,0.04097222264621255,0.03194429602247191,0.03708416370873899,0.03154940570530641,0.03397780814125946,0.037462136359448395,0.038709405750617876,0.03679058638312789,0.03498259451986774,0.03457313253490154,0.03416154624751518,0.032135638645686554,0.03318472277047968,0.033267713839663406,0.032552051141156536,0.03254374483294395,0.03222264945194865,0.03180328634077042,platt_windowed,bank,103,0,rf
3,0.02830608627433272,0.02907123311331514,0.02685478922476963,0.03349372457423436,0.029724682850987904,0.03019713028194694,0.03474849304865241,0.03507744123081114,0.03268444160319268,0.031074990454057393,0.029501376481847377,0.028338331909521265,0.02725135739888901,0.028173492545967262,0.028057394640145235,0.0280700011661893,0.0287246511466864,0.028903477685427233,0.028835650289596292,platt_continuous,bank,103,0,rf
4,0.031103252645672787,0.018837711129717074,0.015873919939771122,0.0166380675720013,0.013738791321731189,0.011230652115638735,0.014018623408616928,0.01435320093738899,0.010100211445984105,0.009349173882190656,0.010879657211623353,0.00959101449797732,0.009418282005228113,0.007221791001475005,0.007565349840716006,0.007779646223108038,0.006452762796626206,0.007324166926765994,0.006623238876974093,platt_continuous_beat,bank,103,0,rf
5,0.04220000000000002,0.032600000000000025,0.0227,0.029160000000000047,0.025333333333333343,0.02302857142857146,0.025750000000000033,0.02653333333333336,0.023979999999999977,0.023799999999999995,0.024933333333333366,0.024000000000000053,0.02258571428571433,0.02408000000000005,0.024412500000000066,0.0243882352941177,0.02370000000000003,0.02435789473684211,0.02379000000000001,platt_continuous_calibeat,bank,103,0,rf
6,0.03920450526766457,0.03795611828529696,0.03348869786664912,0.033650321117810446,0.027578351684483356,0.02850464684573771,0.030337344451327155,0.03201423451678569,0.03164618651517034,0.03158541229447357,0.029523296856709295,0.030236981565044837,0.02783003982899309,0.02909782513400973,0.02810802417756913,0.02854753922904974,0.02993416316554915,0.02970916562876603,0.02858762115192596,protected,bank,103,0,rf
7,0.024173338041176582,0.024450730682915454,0.016230965633975372,0.020959042515754606,0.01475136951565329,0.012464723346277932,0.014576048759118599,0.01338942185427239,0.012730291921713393,0.01061035593854729,0.009811602954701286,0.009560695527285399,0.009664571639212763,0.011526146261321264,0.011517465989692024,0.009941253062074806,0.01079721671776094,0.01034229154386778,0.00904271959284455,va_protected,bank,103,0,rf
8,0.01596088101995203,0.011689984788506969,0.011031730453220116,0.014836131769213957,0.011845719325876625,0.011018172215473259,0.012572184102635556,0.014679364145873125,0.011935342161327257,0.011160104698444993,0.012908814273828376,0.012608251057059455,0.010887908625175802,0.012423924377340842,0.011874212305975839,0.011823201139649691,0.010968760799931008,0.011038009688047246,0.009948612782980563,protected_va,bank,103,0,rf
9,0.031059139410670036,0.019067633091881333,0.01577939374954122,0.016660169036714623,0.014440989528803475,0.011821969930875326,0.014265005055060166,0.01439264826284151,0.010139854149688942,0.009383166572115336,0.010826946848253492,0.009853861501078073,0.009709100860873034,0.007493293961428324,0.007666268896751973,0.007378199819366844,0.006289507949259262,0.007168911334765303,0.006709393746822451,protected_beat,bank,103,0,rf
10,0.028465942361639258,0.017196213336020876,0.01504054465792564,0.01777254935229164,0.014997859662755941,0.011874877057808176,0.015088773256084018,0.015222239667264223,0.010992643772455745,0.010230408509094683,0.011505567454801508,0.009677192533783394,0.00931068836593121,0.007297669556601993,0.008000538863951454,0.008290144797029424,0.007235170191754222,0.00807252261020594,0.00715366641490402,platt_va,bank,103,0,rf
0,0.036729999999999985,0.04349333333333334,0.028665000000000013,0.03169600000000003,0.03197333333333331,0.034354285714285726,0.0363125,0.03718000000000003,0.036404000000000006,0.037041818181818176,0.035805,0.035136923076923066,0.035034285714285705,0.03681200000000001,0.03619375000000001,0.03465294117647058,0.034661111111111094,0.03397894736842104,0.03336400000000001,base,bank,104,0,rf
1,0.039374707562545554,0.0404528490251124,0.03459600298316102,0.03745408042409741,0.03603306639790434,0.03413283323611361,0.03581544010052755,0.03234388133612347,0.03045106086969705,0.029369602966139358,0.027927030637983064,0.027969714021614755,0.0291038899770972,0.031318518640176506,0.029435765519717605,0.02828021202002483,0.028575225997468427,0.028551791338668725,0.027898241718549467,platt_const,bank,104,0,rf
2,0.039774119239919796,0.03711455225732397,0.027694430382448884,0.030415483389013866,0.030731375799568687,0.029407181440748605,0.03296542480825832,0.03147431334558208,0.03074463319355854,0.03013630277840647,0.02963214140647033,0.03143523389199448,0.03203552873930738,0.03404597450319656,0.032749849971932976,0.03144451586336091,0.031740625144413455,0.031306748759671904,0.031105656735753485,platt_windowed,bank,104,0,rf
3,0.030085397571406044,0.033712520675386194,0.02357117858925688,0.031093716378300672,0.02932423697788383,0.027471817488416005,0.030359302946760203,0.028777463388328418,0.027671000483630574,0.028026351518099953,0.028433371315162874,0.029196160410713008,0.03014242061536526,0.032451272584901054,0.031373973920818476,0.030644240312723354,0.031358082219361025,0.03085961732054211,0.030703788513486246,platt_continuous,bank,104,0,rf
4,0.021965359958310147,0.014055895768491552,0.008249830986709096,0.01344678794063331,0.013106942351777937,0.01363523525340407,0.013865259451692495,0.01143788595766511,0.011091411857798621,0.011014055654343475,0.010887699664886,0.012175967206338024,0.010712926388907529,0.00990030825949906,0.009218255353375308,0.008801378674343873,0.007473586919575291,0.008296434859699631,0.007985089207436173,platt_continuous_beat,bank,104,0,rf
5,0.014699999999999989,0.029333333333333322,0.024949999999999983,0.03343999999999996,0.029699999999999952,0.025228571428571413,0.026374999999999964,0.024755555555555555,0.022919999999999965,0.021236363636363623,0.020916666666666615,0.019999999999999973,0.02055714285714285,0.02206666666666665,0.019099999999999995,0.017317647058823514,0.019099999999999992,0.018442105263157895,0.017459999999999996,platt_continuous_calibeat,bank,104,0,rf
6,0.0347181429836383,0.03698198378719157,0.028002213979300968,0.028325589755325457,0.030232253172171656,0.03207786918151194,0.03498754252684336,0.03648826489690807,0.03545818867785935,0.03547793804386339,0.03383288530317662,0.034229017581848244,0.034783838120731735,0.03684344647346103,0.03602738884627228,0.03482027063993494,0.03490564020114783,0.034126417054080115,0.033823790710862306,protected,bank,104,0,rf
7,0.03080257198584656,0.01353176037460825,0.013814263130966576,0.012762447671219786,0.010538426905968411,0.01233471792799498,0.011522781622272231,0.01258601654285401,0.012450501170514935,0.010519993040650898,0.009225011239059626,0.008691061288838285,0.010051050852098736,0.011373962449866317,0.008026028226273648,0.006465024468757646,0.00800631259195811,0.00849830832246633,0.008101913946404934,va_protected,bank,104,0,rf
8,0.014897677438045211,0.012563573574025088,0.00994345244115838,0.011234741732302725,0.01228865117457949,0.014838005177389988,0.013835942305130758,0.013231158532334093,0.011233233115596729,0.010925763205363514,0.008569127600137812,0.009033677146673974,0.008827294593339802,0.010561317872723797,0.008787810710235955,0.007916603415831737,0.008664504120093754,0.00769828935841449,0.006624718592417905,protected_va,bank,104,0,rf
9,0.022408454777178875,0.014069526174317946,0.00764117882677502,0.013767415285984004,0.0131950786761406,0.013712135340279815,0.013733387727281955,0.011322630148473194,0.010957604179012904,0.01093209007215479,0.010864697184722613,0.011908802950886442,0.010628996752196846,0.010018210707626013,0.009145311661791911,0.008623901287022498,0.007372457262993711,0.008143908084209315,0.007739483444574419,protected_beat,bank,104,0,rf
10,0.0278895228681991,0.015770534330101223,0.006750223868849407,0.012284060572744525,0.010563013473763191,0.010690465120692284,0.011914257198234534,0.009805067579501003,0.009186119802697793,0.009236473836687891,0.009193797794556209,0.010399293077915497,0.00879068698915139,0.009090130185021346,0.007602941610328886,0.007465266306843056,0.006738621436485263,0.0063879383806040475,0.006330128405876419,platt_va,bank,104,0,rf
0,0.03419000000000001,0.03988,0.04616499999999999,0.04432000000000002,0.041553333333333345,0.042068571428571434,0.04236750000000001,0.042168888888888895,0.03858,0.03599272727272727,0.03455666666666668,0.033439999999999984,0.03235428571428572,0.032645333333333304,0.03163625000000001,0.030870588235294122,0.030966666666666667,0.031161052631578944,0.031217999999999996,base,bank,105,0,rf
1,0.027729292425618987,0.022345932989827767,0.02948185624806216,0.029810090273629044,0.025416226092670257,0.028354159626862968,0.0297383080250345,0.02996113106747402,0.027473860918101035,0.027642039762731697,0.02588773462284938,0.025243963799804512,0.024847916718639142,0.02581182657638053,0.02649561572698003,0.025668849632605416,0.02545019347824769,0.025618116663836066,0.02535568531352811,platt_const,bank,105,0,rf
2,0.029609777294374452,0.027006341587349457,0.030729673259394175,0.029676125920540586,0.027030429059902942,0.02923996869622915,0.03261140429920178,0.03308866628867858,0.029995215963900045,0.028093149854563473,0.0272994606708976,0.0261877895730853,0.02484915453211652,0.025894904775529495,0.0275135532210084,0.02600491679546158,0.02560530786012308,0.027003678973823473,0.026407754018035808,platt_windowed,bank,105,0,rf
3,0.025291519438953573,0.023635091329180062,0.031049856906159176,0.029278101382413872,0.028287450542584892,0.027134010494675984,0.03074401665861724,0.03293998047029188,0.030508144690601917,0.02975562879713371,0.02812529680953598,0.026723463620491564,0.02627973551865219,0.027142750189891998,0.02772121185551893,0.02638591575569501,0.026059871971256365,0.026787918007952473,0.02604091306500177,platt_continuous,bank,105,0,rf
4,0.0191365219997941,0.01885030501699029,0.013644280332416187,0.013143356927112205,0.012787664446432458,0.014744543904689237,0.013087540089911026,0.013127482217782921,0.009108928593316362,0.007235876453302746,0.007233022673324582,0.005796834130675261,0.004921137909632567,0.005609395847042462,0.005627137350779992,0.0046986787176876675,0.002740515265203804,0.0032168281516459754,0.004225231736003579,platt_continuous_beat,bank,105,0,rf
5,0.03200000000000001,0.03526666666666665,0.030449999999999967,0.030039999999999997,0.031599999999999975,0.032828571428571394,0.032499999999999966,0.03277777777777776,0.030119999999999994,0.030436363636363612,0.02984999999999998,0.026707692307692286,0.025757142857142847,0.026066666666666637,0.025899999999999975,0.024152941176470565,0.021777777777777754,0.02130526315789471,0.021089999999999987,platt_continuous_calibeat,bank,105,0,rf
6,0.034532728461963785,0.03830389233353111,0.041150549084722515,0.04077775715901673,0.03886515954373037,0.04141897205997657,0.04279802980362565,0.042148425933582465,0.038397190898623396,0.03655319338801718,0.034898806446834005,0.03387752733599051,0.032474734688830005,0.03342314072501069,0.03251487896383371,0.03183710662914019,0.031923549392913336,0.03206763966108832,0.03211710266578654,protected,bank,105,0,rf
7,0.021870898839526,0.017504289624950486,0.02608039724726339,0.035536109556542704,0.03348995771953438,0.028782411023460474,0.026345981375387812,0.023387950165050565,0.020467955113715807,0.01796295871936687,0.01700766009069458,0.01595430517148968,0.014214619666324852,0.015494710662824665,0.014074551453978451,0.013221286572311863,0.011999002755200517,0.013289026219330343,0.01256534105794151,va_protected,bank,105,0,rf
8,0.02186115132465742,0.023446241927917385,0.02373872628338781,0.0144450395360302,0.014468185143476442,0.015806759490125256,0.013564957346913101,0.011081529081439695,0.010090091864432167,0.009400460388984892,0.009883145709213868,0.009010693784000993,0.007974274032740302,0.007060983414373112,0.0060902025294051415,0.005333220125123016,0.006156840754423799,0.006740172540277597,0.005452541779647065,protected_va,bank,105,0,rf
9,0.01871601159302913,0.018757183147384532,0.013344398522243605,0.012858583488346068,0.012592772160546009,0.014824416062203288,0.013156903151204236,0.013633744703856407,0.0093661838666641,0.00749671664286933,0.007235610589560582,0.00595746622455269,0.005102941065849204,0.005610255840595896,0.005757029716606455,0.0049671050017868895,0.0028548852050216565,0.00316363979194837,0.004327344276062999,protected_beat,bank,105,0,rf
10,0.019002879155606008,0.017491442343398743,0.01259560678029414,0.011448617498288646,0.011845138815345801,0.013343335998205898,0.011790615805169356,0.01270169461599908,0.008546313356379096,0.007287890247250158,0.006710600748130236,0.005411856785715232,0.004391504024115094,0.0050954111172700585,0.00523507202140203,0.00409734488333405,0.002714306897586877,0.003296129328631338,0.00424408241908439,platt_va,bank,105,0,rf
0,0.03502,0.02743333333333335,0.029420000000000016,0.03545600000000001,0.04098666666666668,0.03866571428571428,0.04058,0.03898888888888888,0.039852,0.0433581818181818,0.042375,0.04119846153846155,0.04276857142857141,0.04224266666666667,0.04051374999999999,0.04113058823529412,0.041093333333333336,0.04039052631578947,0.04056900000000001,base,bank,106,0,rf
1,0.03328679928301621,0.025363642395862352,0.02625641767633816,0.0338792616057812,0.038465904772274004,0.03875268870133055,0.042850909245695123,0.0407645838194885,0.04218198736685764,0.04382748397118386,0.0433170766910103,0.042648121156317276,0.04358824999916068,0.04327564057167923,0.04194579968487122,0.04183863489351794,0.04194925979878316,0.04161896368495049,0.04153858819274958,platt_const,bank,106,0,rf
2,0.03290692151370934,0.03165116071987943,0.03169351335664925,0.03829804175042197,0.04362517559486548,0.039999749139016785,0.04261595738755911,0.0394938788071496,0.040997877646385045,0.04279671171853935,0.04125375953799614,0.03970005314681066,0.040650612181855235,0.041918962816496014,0.04060176232089319,0.04030326845309736,0.040457991348141986,0.04095272878777651,0.040665013571389234,platt_windowed,bank,106,0,rf
3,0.028177098567479252,0.025071450747335113,0.02955454363988477,0.03751546518276301,0.04550051111325297,0.04242091015957905,0.04433201582702709,0.044516209577185516,0.04554933069278059,0.044764942052102095,0.04291298328254173,0.04256522912237821,0.04391638094950792,0.04484304124458008,0.043247978407334194,0.04279130163375501,0.0429820113935662,0.04328408206932003,0.04310127415968568,platt_continuous,bank,106,0,rf
4,0.019944991441597726,0.015622749009843328,0.013013039994859928,0.012048501590725423,0.014149462727731018,0.009860183003330069,0.007324791252913471,0.006460892409141522,0.006026623683240905,0.0047739310592495,0.0042666630043808945,0.0031231013563363195,0.003704921297143137,0.005730541700537666,0.005310941940637195,0.005001344796646227,0.005360793329368698,0.006790543062895351,0.005882125898710526,platt_continuous_beat,bank,106,0,rf
5,0.039000000000000014,0.03006666666666672,0.022000000000000016,0.020279999999999992,0.025133333333333334,0.021400000000000002,0.020175000000000044,0.018177777777777807,0.01864000000000003,0.017945454545454584,0.01650000000000002,0.01732307692307698,0.018685714285714337,0.019586666666666686,0.01833750000000003,0.017058823529411776,0.015922222222222237,0.016778947368421067,0.01657,platt_continuous_calibeat,bank,106,0,rf
6,0.030117200395820817,0.028493359240520537,0.03036603438106949,0.03669414294444265,0.04198019281094553,0.04022862262737227,0.04234048364791827,0.04011098886162751,0.041245226319506036,0.04449236260129049,0.04374796334325111,0.04252769759998286,0.04380001200527952,0.04304576213448846,0.04121672563662422,0.04165048099375878,0.04162907601274313,0.041234291105699566,0.04105024032735039,protected,bank,106,0,rf
